"Utterance","Speaker","Dialogue_ID","Start_Time","End_Time","Wav_Path","Video_Path","Emotion"
"[Previous] Alex: No, I've given it three years of thought. </s></s> Alex: But if I can't have that here then I'll get out. </s></s> Alex: I'll get out. I'll marry her somewhere else. Maybe New York. </s></s> Riley: You're what-you're going to leave the business? But you can't do that. What the hell is this? </s></s> Alex: The business. The business doesn't inspire me. </s></s> [Current] Riley: Oh, you have to be inspired.","Ses03F_script01_1_F044","Ses03F_script01_1","375.8438","378.4987","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F044.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","fru"
"[Previous] Alex: But if I can't have that here then I'll get out. </s></s> Alex: I'll get out. I'll marry her somewhere else. Maybe New York. </s></s> Riley: You're what-you're going to leave the business? But you can't do that. What the hell is this? </s></s> Alex: The business. The business doesn't inspire me. </s></s> Riley: Oh, you have to be inspired. </s></s> [Current] Alex: Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to.","Ses03F_script01_1_M045","Ses03F_script01_1","377.8966","393.3475","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M045.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","ang"
"[Previous] Alex: I'll get out. I'll marry her somewhere else. Maybe New York. </s></s> Riley: You're what-you're going to leave the business? But you can't do that. What the hell is this? </s></s> Alex: The business. The business doesn't inspire me. </s></s> Riley: Oh, you have to be inspired. </s></s> Alex: Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to. </s></s> [Current] Alex: Now, Annie's in the middle of all that.","Ses03F_script01_1_M046","Ses03F_script01_1","393.4153","396.3876","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M046.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","ang"
"[Previous] Riley: You're what-you're going to leave the business? But you can't do that. What the hell is this? </s></s> Alex: The business. The business doesn't inspire me. </s></s> Riley: Oh, you have to be inspired. </s></s> Alex: Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to. </s></s> Alex: Now, Annie's in the middle of all that. </s></s> [Current] Alex: Now, where do I find it?","Ses03F_script01_1_M047","Ses03F_script01_1","396.415","399.4641","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M047.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Alex: The business. The business doesn't inspire me. </s></s> Riley: Oh, you have to be inspired. </s></s> Alex: Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to. </s></s> Alex: Now, Annie's in the middle of all that. </s></s> Alex: Now, where do I find it? </s></s> [Current] Riley: Tell me something.","Ses03F_script01_1_F045","Ses03F_script01_1","399.1904","401.7358","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F045.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Riley: Oh, you have to be inspired. </s></s> Alex: Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to. </s></s> Alex: Now, Annie's in the middle of all that. </s></s> Alex: Now, where do I find it? </s></s> Riley: Tell me something. </s></s> [Current] Riley: You'd leave that business.","Ses03F_script01_1_F046","Ses03F_script01_1","401.855","404.0125","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F046.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Alex: Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to. </s></s> Alex: Now, Annie's in the middle of all that. </s></s> Alex: Now, where do I find it? </s></s> Riley: Tell me something. </s></s> Riley: You'd leave that business. </s></s> [Current] Alex: Yes. On this I would.","Ses03F_script01_1_M048","Ses03F_script01_1","403.4327","407.4835","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M048.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Alex: Now, Annie's in the middle of all that. </s></s> Alex: Now, where do I find it? </s></s> Riley: Tell me something. </s></s> Riley: You'd leave that business. </s></s> Alex: Yes. On this I would. </s></s> [Current] Riley: You can't do that.","Ses03F_script01_1_F047","Ses03F_script01_1","406.5803","410.6858","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F047.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","fru"
"[Previous] Alex: Now, where do I find it? </s></s> Riley: Tell me something. </s></s> Riley: You'd leave that business. </s></s> Alex: Yes. On this I would. </s></s> Riley: You can't do that. </s></s> [Current] Alex: Then help me stay here.","Ses03F_script01_1_M049","Ses03F_script01_1","410.2205","413.9975","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M049.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Riley: Tell me something. </s></s> Riley: You'd leave that business. </s></s> Alex: Yes. On this I would. </s></s> Riley: You can't do that. </s></s> Alex: Then help me stay here. </s></s> [Current] Riley: All right, but you can't do that. You can't talk like that.","Ses03F_script01_1_F048","Ses03F_script01_1","412.9848","418.8146","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F048.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","fru"
"[Previous] Riley: You'd leave that business. </s></s> Alex: Yes. On this I would. </s></s> Riley: You can't do that. </s></s> Alex: Then help me stay here. </s></s> Riley: All right, but you can't do that. You can't talk like that. </s></s> [Current] Alex: Okay. Just-","Ses03F_script01_1_M050","Ses03F_script01_1","418.8694","422.099","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M050.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Alex: Yes. On this I would. </s></s> Riley: You can't do that. </s></s> Alex: Then help me stay here. </s></s> Riley: All right, but you can't do that. You can't talk like that. </s></s> Alex: Okay. Just- </s></s> [Current] Riley: We've worked all our lives for you. Only for you, Chris. The whole shootin' match is for you.","Ses03F_script01_1_F049","Ses03F_script01_1","420.4294","426.7245","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F049.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","fru"
"[Previous] Riley: You can't do that. </s></s> Alex: Then help me stay here. </s></s> Riley: All right, but you can't do that. You can't talk like that. </s></s> Alex: Okay. Just- </s></s> Riley: We've worked all our lives for you. Only for you, Chris. The whole shootin' match is for you. </s></s> [Current] Alex: Yeah, I know, I know, just help me stay here, all right?","Ses03F_script01_1_M051","Ses03F_script01_1","425.2466","429.5163","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M051.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","fru"
"[Previous] Alex: Then help me stay here. </s></s> Riley: All right, but you can't do that. You can't talk like that. </s></s> Alex: Okay. Just- </s></s> Riley: We've worked all our lives for you. Only for you, Chris. The whole shootin' match is for you. </s></s> Alex: Yeah, I know, I know, just help me stay here, all right? </s></s> [Current] Riley: I'm going to.","Ses03F_script01_1_F050","Ses03F_script01_1","429.2152","431.8974","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F050.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Riley: All right, but you can't do that. You can't talk like that. </s></s> Alex: Okay. Just- </s></s> Riley: We've worked all our lives for you. Only for you, Chris. The whole shootin' match is for you. </s></s> Alex: Yeah, I know, I know, just help me stay here, all right? </s></s> Riley: I'm going to. </s></s> [Current] Alex: I am thinking like that.","Ses03F_script01_1_M052","Ses03F_script01_1","434.9629","438.9589","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M052.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Alex: Okay. Just- </s></s> Riley: We've worked all our lives for you. Only for you, Chris. The whole shootin' match is for you. </s></s> Alex: Yeah, I know, I know, just help me stay here, all right? </s></s> Riley: I'm going to. </s></s> Alex: I am thinking like that. </s></s> [Current] Riley: I don't know you, do I?","Ses03F_script01_1_F052","Ses03F_script01_1","439.9716","444.4055","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F052.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Riley: We've worked all our lives for you. Only for you, Chris. The whole shootin' match is for you. </s></s> Alex: Yeah, I know, I know, just help me stay here, all right? </s></s> Riley: I'm going to. </s></s> Alex: I am thinking like that. </s></s> Riley: I don't know you, do I? </s></s> [Current] Alex: No, you don't. I'm a pretty tough guy.","Ses03F_script01_1_M053","Ses03F_script01_1","443.4749","449.0858","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M053.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Previous] Alex: Yeah, I know, I know, just help me stay here, all right? </s></s> Riley: I'm going to. </s></s> Alex: I am thinking like that. </s></s> Riley: I don't know you, do I? </s></s> Alex: No, you don't. I'm a pretty tough guy. </s></s> [Current] Riley: Yeah. I can see that.","Ses03F_script01_1_F053","Ses03F_script01_1","448.511","453.2734","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F053.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_1.avi","neu"
"[Current] Riley: Why did you invite her here?","Ses03F_script01_2_F000","Ses03F_script01_2","6.9026","9.7483","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F000.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Riley: Why did you invite her here? </s></s> [Current] Riley: She's been in New York for three-and-a-half years. She don't just suddenly come and-","Ses03F_script01_2_F001","Ses03F_script01_2","11.185","15.8191","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F001.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Riley: Why did you invite her here? </s></s> Riley: She's been in New York for three-and-a-half years. She don't just suddenly come and- </s></s> [Current] Alex: Well, maybe, maybe he just wanted to see her.","Ses03F_script01_2_M001","Ses03F_script01_2","15.3375","18.745","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M001.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","neu"
"[Previous] Riley: Why did you invite her here? </s></s> Riley: She's been in New York for three-and-a-half years. She don't just suddenly come and- </s></s> Alex: Well, maybe, maybe he just wanted to see her. </s></s> [Current] Riley: You don't travel seven hundred miles just to see.","Ses03F_script01_2_F002","Ses03F_script01_2","18.2825","21.4083","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F002.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Riley: Why did you invite her here? </s></s> Riley: She's been in New York for three-and-a-half years. She don't just suddenly come and- </s></s> Alex: Well, maybe, maybe he just wanted to see her. </s></s> Riley: You don't travel seven hundred miles just to see. </s></s> [Current] Alex: How do you know he's even thinking about it?","Ses03F_script01_2_M003","Ses03F_script01_2","33.5925","36.308","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M003.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","neu"
"[Previous] Riley: Why did you invite her here? </s></s> Riley: She's been in New York for three-and-a-half years. She don't just suddenly come and- </s></s> Alex: Well, maybe, maybe he just wanted to see her. </s></s> Riley: You don't travel seven hundred miles just to see. </s></s> Alex: How do you know he's even thinking about it? </s></s> [Current] Riley: It's got that about it.","Ses03F_script01_2_F004","Ses03F_script01_2","35.4616","37.3442","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F004.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Riley: She's been in New York for three-and-a-half years. She don't just suddenly come and- </s></s> Alex: Well, maybe, maybe he just wanted to see her. </s></s> Riley: You don't travel seven hundred miles just to see. </s></s> Alex: How do you know he's even thinking about it? </s></s> Riley: It's got that about it. </s></s> [Current] Alex: Well, so what?","Ses03F_script01_2_M004","Ses03F_script01_2","36.755","39.4018","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M004.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","neu"
"[Previous] Alex: Well, maybe, maybe he just wanted to see her. </s></s> Riley: You don't travel seven hundred miles just to see. </s></s> Alex: How do you know he's even thinking about it? </s></s> Riley: It's got that about it. </s></s> Alex: Well, so what? </s></s> [Current] Alex: Listen, kid-","Ses03F_script01_2_M005","Ses03F_script01_2","42.0286","44.6116","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M005.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","fru"
"[Previous] Riley: You don't travel seven hundred miles just to see. </s></s> Alex: How do you know he's even thinking about it? </s></s> Riley: It's got that about it. </s></s> Alex: Well, so what? </s></s> Alex: Listen, kid- </s></s> [Current] Riley: She's not Larry's girl. She knows that.","Ses03F_script01_2_F006","Ses03F_script01_2","43.4004","47.9389","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F006.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Alex: How do you know he's even thinking about it? </s></s> Riley: It's got that about it. </s></s> Alex: Well, so what? </s></s> Alex: Listen, kid- </s></s> Riley: She's not Larry's girl. She knows that. </s></s> [Current] Alex: You can't read her mind.","Ses03F_script01_2_M006","Ses03F_script01_2","47.3697","50.2592","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M006.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","neu"
"[Previous] Riley: It's got that about it. </s></s> Alex: Well, so what? </s></s> Alex: Listen, kid- </s></s> Riley: She's not Larry's girl. She knows that. </s></s> Alex: You can't read her mind. </s></s> [Current] Alex: How do you know why she's waited?","Ses03F_script01_2_M007","Ses03F_script01_2","62.2403","65.1005","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M007.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","neu"
"[Previous] Alex: Well, so what? </s></s> Alex: Listen, kid- </s></s> Riley: She's not Larry's girl. She knows that. </s></s> Alex: You can't read her mind. </s></s> Alex: How do you know why she's waited? </s></s> [Current] Riley: She's faithful as a rock, don't you know. In my worst moments I can think of her-","Ses03F_script01_2_F011","Ses03F_script01_2","69.9017","76.9065","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F011.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","sad"
"[Previous] Alex: Listen, kid- </s></s> Riley: She's not Larry's girl. She knows that. </s></s> Alex: You can't read her mind. </s></s> Alex: How do you know why she's waited? </s></s> Riley: She's faithful as a rock, don't you know. In my worst moments I can think of her- </s></s> [Current] Alex: Look, it's a nice day. What are we arguing for?","Ses03F_script01_2_M008","Ses03F_script01_2","83.3475","87.62","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M008.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","neu"
"[Previous] Riley: She's not Larry's girl. She knows that. </s></s> Alex: You can't read her mind. </s></s> Alex: How do you know why she's waited? </s></s> Riley: She's faithful as a rock, don't you know. In my worst moments I can think of her- </s></s> Alex: Look, it's a nice day. What are we arguing for? </s></s> [Current] Riley: Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother.","Ses03F_script01_2_F013","Ses03F_script01_2","87.1275","95.53","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F013.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Alex: You can't read her mind. </s></s> Alex: How do you know why she's waited? </s></s> Riley: She's faithful as a rock, don't you know. In my worst moments I can think of her- </s></s> Alex: Look, it's a nice day. What are we arguing for? </s></s> Riley: Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother. </s></s> [Current] Alex: Calm yourself.","Ses03F_script01_2_M009","Ses03F_script01_2","94.09","95.92","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M009.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","neu"
"[Previous] Alex: How do you know why she's waited? </s></s> Riley: She's faithful as a rock, don't you know. In my worst moments I can think of her- </s></s> Alex: Look, it's a nice day. What are we arguing for? </s></s> Riley: Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother. </s></s> Alex: Calm yourself. </s></s> [Current] Alex: Calm yourself.","Ses03F_script01_2_M010","Ses03F_script01_2","100.225","101.87","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M010.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","fru"
"[Previous] Riley: She's faithful as a rock, don't you know. In my worst moments I can think of her- </s></s> Alex: Look, it's a nice day. What are we arguing for? </s></s> Riley: Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother. </s></s> Alex: Calm yourself. </s></s> Alex: Calm yourself. </s></s> [Current] Riley: Don't, don't laugh at me, don't laugh at me.","Ses03F_script01_2_F015","Ses03F_script01_2","100.56","103.11","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F015.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Alex: Look, it's a nice day. What are we arguing for? </s></s> Riley: Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother. </s></s> Alex: Calm yourself. </s></s> Alex: Calm yourself. </s></s> Riley: Don't, don't laugh at me, don't laugh at me. </s></s> [Current] Riley: Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe.","Ses03F_script01_2_F016","Ses03F_script01_2","103.21","110.48","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F016.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Riley: Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother. </s></s> Alex: Calm yourself. </s></s> Alex: Calm yourself. </s></s> Riley: Don't, don't laugh at me, don't laugh at me. </s></s> Riley: Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe. </s></s> [Current] Alex: All right. All right. Calm yourself.","Ses03F_script01_2_M011","Ses03F_script01_2","109.52","112.07","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M011.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Alex: Calm yourself. </s></s> Alex: Calm yourself. </s></s> Riley: Don't, don't laugh at me, don't laugh at me. </s></s> Riley: Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe. </s></s> Alex: All right. All right. Calm yourself. </s></s> [Current] Alex: Okay. Just calm yourself.","Ses03F_script01_2_M012","Ses03F_script01_2","114.69","117.18","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M012.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","fru"
"[Previous] Alex: Calm yourself. </s></s> Riley: Don't, don't laugh at me, don't laugh at me. </s></s> Riley: Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe. </s></s> Alex: All right. All right. Calm yourself. </s></s> Alex: Okay. Just calm yourself. </s></s> [Current] Riley: No, you've got to believe.","Ses03F_script01_2_F018","Ses03F_script01_2","116.82","118.5","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F018.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","sad"
"[Previous] Riley: Don't, don't laugh at me, don't laugh at me. </s></s> Riley: Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe. </s></s> Alex: All right. All right. Calm yourself. </s></s> Alex: Okay. Just calm yourself. </s></s> Riley: No, you've got to believe. </s></s> [Current] Alex: Why me, above all?","Ses03F_script01_2_M013","Ses03F_script01_2","121.68","124.54","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M013.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Riley: Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe. </s></s> Alex: All right. All right. Calm yourself. </s></s> Alex: Okay. Just calm yourself. </s></s> Riley: No, you've got to believe. </s></s> Alex: Why me, above all? </s></s> [Current] Alex: Huh?","Ses03F_script01_2_M014","Ses03F_script01_2","126.19","127.82","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M014.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
"[Previous] Alex: All right. All right. Calm yourself. </s></s> Alex: Okay. Just calm yourself. </s></s> Riley: No, you've got to believe. </s></s> Alex: Why me, above all? </s></s> Alex: Huh? </s></s> [Current] Alex: Why me above all?","Ses03F_script01_2_M015","Ses03F_script01_2","127.93","130.8225","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M015.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_script01_2.avi","ang"
